Why WRB O
which WDT O
emerged VBD O
in IN O
April NNP O
2020 CD O
. . O

During IN O
the DT O
installation NN O
, , O
the DT O
malware NN O
asks VBZ O
for IN O
the DT O
following JJ O
permissions NNS O
: : O
READ_PHONE_STATE NNP O
- : O
Allows VBZ O
read-only JJ O
access NN O
to TO O
the DT O
phone NN O
state NN O
, , O
including VBG O
the DT O
current JJ O
cellular JJ O
network NN O
information NN O
, , O
the DT O
status NN O
of IN O
any DT O
ongoing JJ O
calls NNS O
, , O
and CC O
a DT O
list NN O
of IN O
any DT O
PhoneAccounts NNS O
registered VBN O
on IN O
the DT O
device NN O
. . O

READ_SMS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
read VB O
text JJ O
messages NNS O
. . O

RECEIVE_SMS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
receive VB O
SMS NNP O
messages NNS O
. . O

WRITE_SMS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
write VB O
to TO O
SMS NNP O
messages NNS O
stored VBN O
on IN O
the DT O
device NN O
or CC O
SIM NNP O
card NN O
, , O
including VBG O
y NN O
deleting NN O
messages NNS O
. . O

SEND_SMS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
send VB O
SMS NNP O
messages NNS O
. . O

INTERNET NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
open VB O
network NN O
sockets NNS O
. . O

WRITE_EXTERNAL_STORAGE NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
write VB O
to TO O
external JJ O
storage NN O
. . O

READ_EXTERNAL_STORAGE NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
read VB O
from IN O
external JJ O
storage NN O
. . O

RECEIVE_BOOT_COMPLETED NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
receive VB O
a DT O
broadcast NN O
after IN O
the DT O
system NN O
finishes VBZ O
booting VBG O
. . O

GET_TASKS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
get VB O
information NN O
about IN O
current JJ O
or CC O
recently RB O
run VB O
tasks NNS O
. . O

( ( O
deprecated VBN O
in IN O
API NNP O
level NN O
21 CD O
) ) O
SYSTEM_ALERT_WINDOW NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
create VB O
windows NNS O
shown VBN O
on IN O
top NN O
of IN O
all DT O
other JJ O
apps NN O
. . O

WAKE_LOCK NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
use VB O
PowerManager NNP O
WakeLocks NNP O
to TO O
keep VB O
the DT O
processor NN O
from IN O
sleeping VBG O
or CC O
the DT O
screen NN O
from IN O
dimming VBG O
. . O

ACCESS_NETWORK_STATE NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
access NN O
information NN O
about IN O
networks NNS O
. . O

REQUEST_IGNORE_BATTERY_OPTIMIZATIONS NNP O
- : O
Whitelists VBZ O
the DT O
application NN O
to TO O
allow VB O
it PRP O
to TO O
ignore VB O
battery NN O
optimizations NNS O
. . O

READ_CONTACTS NNP O
- : O
Allows VBZ O
the DT O
application NN O
to TO O
read VB O
the DT O
user NN O
's POS O
contacts NNS O
data NNS O
. . O

FakeSpy NNP B-Malware
package NN O
permissions NNS O
. . O

On IN O
opening VBG O
the DT O
app NN O
, , O
two CD O
pop-up JJ O
messages NNS O
appear VBP O
on IN O
screen NN O
: : O
Change NNP O
SMS NNP O
App NNP O
: : O
This DT O
sets VBZ O
permissions NNS O
to TO O
intercept VB O
every DT O
SMS NNP O
received VBN O
on IN O
the DT O
device NN O
and CC O
send VB O
a DT O
copy NN O
of IN O
these DT O
messages NNS O
to TO O
the DT O
C2 NNP O
server NN O
. . O

Ignore RB O
Battery NNP O
Optimization NN O
: : O
This DT O
sets VBZ O
permissions NNS O
to TO O
continue VB O
to TO O
operate VB O
at IN O
full JJ O
capacity NN O
while IN O
the DT O
phone NN O
's POS O
screen NN O
is VBZ O
turned VBN O
off RB O
and CC O
the DT O
phone NN O
locked VBD O
. . O

These DT O
requests NNS O
rely VBP O
on IN O
the DT O
end NN O
user NN O
accepting VBG O
the DT O
permission NN O
changes NNS O
and CC O
points NNS O
to TO O
the DT O
importance NN O
of IN O
healthy JJ O
skepticism NN O
when WRB O
giving VBG O
applications NNS O
permissions NNS O
. . O

FakeSpy NNP B-Malware
Chunghwa NNP B-Organization
Post NNP I-Organization
version NN O
installation NN O
process NN O
and CC O
application NN O
UI NNP O
. . O

DYNAMIC NNP O
LIBRARY NNP O
LOADING NNP O
Once RB O
the DT O
application NN O
has VBZ O
finished VBN O
the DT O
installation NN O
process NN O
, , O
the DT O
malware NN O
starts VBZ O
its PRP$ O
real JJ O
malicious JJ O
activity NN O
. . O

The DT O
malicious JJ O
application NN O
da.hao.pao.bin NN B-Indicator
( ( O
Chunghwa NNP B-Organization
Post NNP I-Organization
) ) O
loads VBZ O
a DT O
library JJ O
file NN O
libmsy.so NN B-Indicator
used VBN O
to TO O
execute VB O
the DT O
packed JJ O
mycode.jar NN B-Indicator
file NN I-Indicator
. . O

The DT O
JAR NNP O
file NN O
is VBZ O
the DT O
decrypted JJ O
version NN O
of IN O
the DT O
file NN O
tong.luo NN B-Indicator
, , O
which WDT O
is VBZ O
located VBN O
in IN O
the DT O
assets NNS O
folder VBP O
. . O

Decompiled VBN O
APK NNP O
resources NNS O
. . O

By IN O
comparing VBG O
the DT O
sizes NN O
of IN O
the DT O
encrypted JJ O
asset NN O
file NN O
tong.luo NN B-Indicator
vs IN O
the DT O
decrypted JJ O
JAR NNP O
file NN O
mycode.jar NN B-Indicator
, , O
it PRP O
is VBZ O
interesting VBG O
to TO O
note VB O
that IN O
it PRP O
is VBZ O
the DT O
same JJ O
file NN O
( ( O
almost RB O
the DT O
same JJ O
size NN O
) ) O
. . O

Comparing VBG O
encrypted VBN O
vs NN O
decrypted VBN O
asset NN O
file NN O
. . O

After IN O
libmsy.so JJ B-Indicator
decrypts NNS O
the DT O
asset NN O
file NN O
tong.luo NN B-Indicator
, , O
it PRP O
loads VBZ O
mycode.jar JJ B-Indicator
dynamically RB O
into IN O
FakeSpy NNP B-Malware
’ NNP O
s NN O
process NN O
, , O
as IN O
is VBZ O
shown VBN O
from IN O
the DT O
output NN O
of IN O
the DT O
“ NNP O
adb NN O
logcat NN O
” NNP O
command NN O
. . O

Logcat NNP O
logs VBZ O
show NN O
FakeSpy NNP B-Malware
uses VBZ O
libmsy.so NN B-Indicator
to TO O
execute VB O
the DT O
malicious JJ O
packed JJ O
mycode.jar NN B-Indicator
file NN I-Indicator
. . O

By IN O
analyzing VBG O
running VBG O
processes NNS O
on IN O
the DT O
infected JJ O
device NN O
, , O
it PRP O
shows VBZ O
that IN O
the DT O
malware NN O
creates VBZ O
a DT O
child JJ O
process NN O
of IN O
itself PRP O
to TO O
perform VB O
the DT O
multi-process JJ O
ptrace NN O
anti-debugging NN O
technique NN O
. . O

FakeSpy NNP B-Malware
uses VBZ O
an DT O
anti-debugging JJ O
technique NN O
by IN O
creating VBG O
another DT O
child NN O
process NN O
of IN O
itself PRP O
. . O

By IN O
performing VBG O
a DT O
deep JJ O
analysis NN O
of IN O
the DT O
malware NN O
, , O
we PRP O
were VBD O
able JJ O
to TO O
extract VB O
the DT O
unpacked JJ O
JAR NNP O
file NN O
mycode.jar NN B-Indicator
and CC O
reveal VB O
some DT O
very RB O
interesting JJ O
code NN O
. . O

STEALING NNP O
SENSITIVE NNP O
INFORMATION NNP O
FakeSpy NNP B-Malware
has VBZ O
multiple VBN O
built VBN O
in IN O
information NN O
stealing VBG O
capabilities NNS O
. . O

The DT O
first JJ O
function NN O
is VBZ O
used VBN O
for IN O
contact JJ O
information NN O
stealing NN O
: : O
the DT O
function NN O
upCon JJ O
steals NNS O
all DT O
contacts NNS O
in IN O
the DT O
contact NN O
list NN O
and CC O
their PRP$ O
information NN O
. . O

Then RB O
, , O
it PRP O
sends VBZ O
it PRP O
to TO O
the DT O
C2 NNP O
server NN O
using VBG O
the DT O
URL NNP O
that WDT O
ends VBZ O
with IN O
/servlet/ContactUpload NN B-Indicator
. . O

The DT O
stolen VBN O
data NN O
fields NNS O
are VBP O
: : O
Mobile NNP O
- : O
The DT O
infected JJ O
device NN O
phone NN O
number NN O
and CC O
contact JJ O
’ NNP O
s NN O
phone NN O
number NN O
Contacts NNP O
- : O
A DT O
headline NN O
used VBN O
for IN O
the DT O
attacker NN O
to TO O
distinguish VB O
between IN O
the DT O
type NN O
of IN O
stolen VBN O
information NN O
he PRP O
gets VBZ O
Name NNP O
- : O
Contact NNP O
’ NNP O
s VBZ O
full JJ O
name NN O
( ( O
Display NNP O
name NN O
) ) O
upCon NN O
( ( O
upload JJ O
contact NN O
) ) O
function NN O
used VBN O
for IN O
stealing VBG O
contact JJ O
list NN O
information NN O
. . O

For IN O
testing VBG O
purposes NNS O
we PRP O
inserted VBD O
a DT O
fake JJ O
contacts NNS O
list NN O
to TO O
our PRP$ O
Android NNP B-System
Emulator NNP O
and CC O
observed VBD O
resultant JJ O
behavior NN O
. . O

Exfiltrated VBN O
contact JJ O
list NN O
data NNS O
sent VBD O
to TO O
the DT O
C2 NNP O
server NN O
. . O

The DT O
second JJ O
stealing NN O
function NN O
is VBZ O
the DT O
onStartCommand NN O
, , O
which WDT O
steals VBZ O
infected JJ O
device NN O
data NNS O
and CC O
additional JJ O
information NN O
. . O

The DT O
stolen VBN O
data NN O
is VBZ O
sent VBN O
to TO O
the DT O
C2 NNP O
server NN O
using VBG O
the DT O
URL NNP O
ending VBG O
with IN O
/servlet/xx NNP B-Indicator
. . O

The DT O
stolen VBN O
data NN O
fields NNS O
are VBP O
: : O
Mobile NNP O
- : O
The DT O
infected JJ O
device NN O
phone NN O
number NN O
Machine NNP O
- : O
The DT O
device NN O
model NN O
( ( O
in IN O
our PRP$ O
example NN O
: : O
Google NNP B-System
Pixel NNP I-System
2 CD I-System
) ) O
Sversion NNP O
- : O
The DT O
OS NNP O
version NN O
Bank NNP O
- : O
Checks NNS O
if IN O
there EX O
are VBP O
any DT O
banking-related JJ O
or CC O
cryptocurrency NN O
trading NN O
apps NN O
Provider NNP O
- : O
The DT O
telecommunication NN O
provider NN O
( ( O
IMSI NNP O
value NN O
in IN O
device JJ O
settings NNS O
) ) O
npki VBP O
- : O
Checks NNS O
if IN O
the DT O
folder NN O
named VBN O
NPKI NNP O
( ( O
National NNP O
Public NNP O
Key NNP O
Infrastructure NNP O
) ) O
might MD O
contain VB O
authentication NN O
certificates NNS O
related VBN O
to TO O
financial JJ O
transactions NNS O
onStartCommand VBP O
function NN O
for IN O
stealing VBG O
device NN O
information NN O
and CC O
additional JJ O
sensitive JJ O
data NNS O
. . O

Exfiltrated NNP O
device NN O
information NN O
and CC O
additional JJ O
sensitive JJ O
data NNS O
sent VBD O
to TO O
the DT O
C2 NNP O
server NN O
. . O

FakeSpy NNP B-Malware
asks VBZ O
to TO O
be VB O
the DT O
default NN O
SMS NNP O
app NN O
because IN O
it PRP O
uses VBZ O
the DT O
function NN O
onReceive NN O
to TO O
intercept VB O
incoming VBG O
SMS NNP O
messages NNS O
. . O

It PRP O
saves VBZ O
the DT O
messages NNS O
’ VBP O
metadata NNS O
and CC O
content NN O
, , O
filters VBZ O
the DT O
information NN O
by IN O
fields NNS O
, , O
and CC O
sends VBZ O
them PRP O
to TO O
the DT O
C2 NNP O
server NN O
using VBG O
the DT O
URL NNP O
/servlet/SendMassage2 NNP B-Indicator
. . O

The DT O
fields NNS O
it PRP O
collects VBZ O
are VBP O
: : O
Mobile NNP O
- : O
The DT O
phone NN O
number NN O
which WDT O
sent VBD O
the DT O
SMS NNP O
Content NNP O
- : O
The DT O
message NN O
body NN O
Sender NNP O
- : O
The DT O
contact NN O
name NN O
who WP O
sent VBD O
the DT O
message NN O
Time NNP O
- : O
The DT O
time NN O
the DT O
message NN O
was VBD O
received VBN O
onReceive JJ O
function NN O
used VBN O
to TO O
intercept VB O
incoming VBG O
SMS NNP O
messages NNS O
. . O

The DT O
malware NN O
uses VBZ O
the DT O
function NN O
sendAll NN O
to TO O
send VB O
messages NNS O
that WDT O
spread VBP O
the DT O
malware NN O
to TO O
other JJ O
devices NNS O
. . O

It PRP O
sends VBZ O
a DT O
smishing JJ O
message NN O
to TO O
the DT O
entire JJ O
contact NN O
list NN O
of IN O
the DT O
infected JJ O
device NN O
along IN O
with IN O
the DT O
malicious JJ O
link NN O
to TO O
the DT O
FakeSpy NNP B-Malware
installation NN O
page NN O
. . O

sendAll NN O
function NN O
used VBN O
to TO O
spread VB O
malicious JJ O
messages NNS O
to TO O
the DT O
contact NN O
list NN O
. . O

Another DT O
interesting JJ O
feature NN O
in IN O
FakeSpy NNP B-Malware
’ NNP O
s NN O
code NN O
is VBZ O
the DT O
collection NN O
of IN O
the DT O
device NN O
's POS O
IMEI NNP O
( ( O
International NNP O
Mobile NNP O
Station NNP O
Equipment NNP O
Identity NNP O
) ) O
number NN O
and CC O
all DT O
installed VBN O
applications NNS O
using VBG O
the DT O
function NN O
upAppinfos NN O
. . O

It PRP O
sends VBZ O
all DT O
of IN O
this DT O
data NN O
to TO O
the DT O
C2 NNP O
server NN O
using VBG O
the DT O
URL NNP O
ending VBG O
with IN O
/servlet/AppInfos NNP B-Indicator
. . O

upAppinfos JJ O
function NN O
used VBN O
for IN O
obtaining VBG O
the DT O
device NN O
IMEI NNP O
and CC O
all DT O
of IN O
its PRP$ O
installed JJ O
applications NNS O
. . O

FakeSpy NNP B-Malware
is VBZ O
able JJ O
to TO O
check VB O
the DT O
network NN O
connectivity NN O
status NN O
by IN O
using VBG O
the DT O
function NN O
isNetworkAvailable NN O
. . O

What WP O
makes VBZ O
this DT O
function NN O
more RBR O
suspicious JJ O
is VBZ O
the DT O
two CD O
strings NNS O
written VBN O
in IN O
Chinese JJ O
characters NNS O
: : O
===状态=== NN O
( ( O
===Status=== NNP O
) ) O
- : O
Checks VBZ O
whether IN O
the DT O
device NN O
is VBZ O
connected VBN O
to TO O
a DT O
network NN O
===类型=== NN O
( ( O
===Type=== NNP O
) ) O
- : O
Checks VBZ O
whether IN O
the DT O
device NN O
sees VBZ O
available JJ O
nearby JJ O
Wifi NNP O
networks NNS O
isNetworkAvailable JJ O
function NN O
used VBN O
for IN O
monitoring VBG O
network NN O
connectivity NN O
status NN O
. . O

ANTI-EMULATOR NNP O
TECHNIQUES NNP O
FakeSpy NNP B-Malware
appears VBZ O
to TO O
use VB O
multiple JJ O
techniques NNS O
to TO O
evade VB O
detection NN O
via IN O
the DT O
emulator NN O
. . O

It PRP O
shows VBZ O
that IN O
the DT O
malware NN O
can MD O
detect VB O
whether IN O
it PRP O
’ NNP O
s VBD O
running VBG O
in IN O
an DT O
emulated JJ O
environment NN O
or CC O
a DT O
real JJ O
mobile JJ O
device NN O
, , O
and CC O
can MD O
change VB O
its PRP$ O
code NN O
pattern NN O
accordingly RB O
. . O

The DT O
first JJ O
example NN O
of IN O
this DT O
is VBZ O
in IN O
the DT O
onStart NN O
function NN O
, , O
where WRB O
the DT O
malware NN O
looks VBZ O
for IN O
the DT O
string NN O
“ NNP O
Emulator NNP O
” NNP O
and CC O
a DT O
x86 NN O
processor NN O
model NN O
. . O

Anti-emulator JJ O
code NN O
. . O

In IN O
order NN O
to TO O
simulate VB O
this DT O
technique NN O
, , O
we PRP O
took VBD O
two CD O
videos JJ O
side NN O
by IN O
side NN O
of IN O
how WRB O
FakeSpy NNP B-Malware
( ( O
the DT O
Royal NNP B-Organization
Mail NNP I-Organization
sample NN O
) ) O
behaves VBZ O
differently RB O
on IN O
a DT O
physical JJ O
device NN O
versus IN O
an DT O
emulator NN O
. . O

FakeSpy NNP B-Malware
behavior NN O
on IN O
physical JJ O
device NN O
vs NN O
emulator NN O
( ( O
anti-emulator NN O
) ) O
. . O

This DT O
simulation NN O
shows VBZ O
that IN O
FakeSpy NNP B-Malware
behaves VBZ O
differently RB O
on IN O
a DT O
physical JJ O
device NN O
versus IN O
an DT O
emulator NN O
. . O

When WRB O
executed VBD O
the DT O
second JJ O
time NN O
by IN O
clicking VBG O
on IN O
the DT O
app NN O
on IN O
the DT O
physical JJ O
device NN O
, , O
FakeSpy NNP B-Malware
redirects VBZ O
to TO O
the DT O
app JJ O
settings NNS O
. . O

In IN O
contrast NN O
, , O
on IN O
the DT O
emulator NN O
, , O
a DT O
toast JJ O
message NN O
is VBZ O
displayed VBN O
that IN O
shows VBZ O
“ VB O
Install NNP O
completed VBD O
” NNP O
, , O
at IN O
which WDT O
point NN O
FakeSpy NNP B-Malware
removes VBZ O
its PRP$ O
shortcut NN O
from IN O
the DT O
device NN O
's POS O
homescreen NN O
. . O

Another DT O
example NN O
of IN O
FakeSpy NNP B-Malware
’ NNP O
s VBD O
anti-emulation NN O
techniques NNS O
is VBZ O
how WRB O
it PRP O
uses VBZ O
the DT O
getMachine NN O
function NN O
, , O
which WDT O
uses VBZ O
the DT O
TelephonyManager NNP O
class NN O
to TO O
check VB O
for IN O
the DT O
deviceID NN O
, , O
phone NN O
number NN O
, , O
IMEI NNP O
, , O
and CC O
IMSI NNP O
. . O

Some DT O
emulators NNS O
build VBP O
their PRP$ O
phone NN O
number NN O
out IN O
of IN O
the DT O
default NN O
number NN O
created VBN O
in IN O
the DT O
emulator NN O
software NN O
and CC O
the DT O
port NN B-Indicator
number NN I-Indicator
: : I-Indicator
5554. CD I-Indicator
getMachine NN O
function NN O
using VBG O
anti-emulator NN O
technique NN O
. . O

UNDER NNP O
ACTIVE NNP O
DEVELOPMENT NNP O
An DT O
analysis NN O
of IN O
new JJ O
FakeSpy NNP B-Malware
samples NNS O
to TO O
old JJ O
ones NNS O
showed VBD O
code JJ O
discrepancies NNS O
and CC O
new JJ O
features NNS O
. . O

These DT O
artifacts NNS O
indicate VBP O
that IN O
FakeSpy NNP B-Malware
's POS O
campaign NN O
is VBZ O
still RB O
live JJ O
and CC O
under IN O
development NN O
. . O

The DT O
newer JJR O
version NN O
of IN O
FakeSpy NNP B-Malware
uses VBZ O
new JJ O
URL NNP O
addresses NNS O
for IN O
malicious JJ O
communication NN O
with IN O
FakeSpy NNP B-Malware
. . O

The DT O
function NN O
main JJ O
uses VBZ O
a DT O
DES NNP O
encryption NN O
algorithm NN O
to TO O
encode VB O
these DT O
addresses NNS O
. . O

The DT O
examples NNS O
below IN O
show VBP O
the DT O
plaintext JJ O
key NN O
“ NNP O
TEST NNP O
” NN O
to TO O
decrypt VB O
encoded JJ O
hexadecimal JJ O
strings NNS O
( ( O
jUtils.decrypt NN O
( ( O
) ) O
) ) O
. . O

These DT O
encoded VBD O
strings NNS O
contain VBP O
the DT O
new JJ O
URL NNP O
addresses VBZ O
not RB O
seen VBN O
in IN O
older JJR O
versions NNS O
of IN O
FakeSpy NNP B-Malware
. . O

Comparing VBG O
strings NNS O
from IN O
an DT O
old JJ O
FakeSpy NNP B-Malware
sample NN O
to TO O
a DT O
new JJ O
one CD O
. . O

WHO WP O
IS VBZ O
BEHIND NNP O
FAKESPY NNP B-Malware
’ NNP O
S NNP O
SMISHING NNP O
CAMPAIGNS NNP O
? . O

The DT O
Cybereason NNP B-Organization
Nocturnus NNP I-Organization
team NN O
suspects VBZ O
that IN O
the DT O
malware NN O
operators NNS O
and CC O
authors NNS O
are VBP O
Chinese JJ O
speakers NNS O
. . O

Our PRP$ O
findings NNS O
, , O
along IN O
with IN O
previous JJ O
research NN O
, , O
indicates VBZ O
that IN O
the DT O
threat NN O
actor NN O
behind IN O
these DT O
recent JJ O
campaigns NNS O
is VBZ O
likely JJ O
a DT O
Chinese JJ O
group NN O
dubbed VBD O
“ NNP O
Roaming NNP B-Organization
Mantis NNP I-Organization
” NNP O
. . O

Roaming VBG B-Organization
Mantis NNP I-Organization
is VBZ O
believed VBN O
to TO O
be VB O
a DT O
Chinese JJ O
threat NN O
actor NN O
group NN O
first RB O
discovered VBN O
in IN O
April NNP O
2018 CD O
that WDT O
has VBZ O
continuously RB O
evolved VBN O
. . O

In IN O
the DT O
beginning NN O
, , O
this DT O
threat NN O
group NN O
mainly RB O
targeted VBD O
Asian JJ O
countries NNS O
. . O

Now RB O
, , O
they PRP O
are VBP O
expanding VBG O
their PRP$ O
activity NN O
to TO O
audiences NNS O
all DT O
around IN O
the DT O
world NN O
. . O

As IN O
part NN O
of IN O
their PRP$ O
activities NNS O
, , O
they PRP O
are VBP O
known VBN O
for IN O
hijacking VBG O
DNS NNP O
settings NNS O
on IN O
Japanese JJ O
routers NNS O
that WDT O
redirect VBP O
users NNS O
to TO O
malicious JJ O
IP NNP O
addresses NNS O
, , O
creating VBG O
disguised VBN O
malicious JJ O
Android NNP B-System
apps NN O
that WDT O
appear VBP O
as IN O
popular JJ O
apps NN O
, , O
stealing VBG O
Apple NNP B-Organization
ID NNP O
credentials NNS O
by IN O
creating VBG O
Apple NNP B-Organization
phishing NN O
pages NNS O
, , O
as RB O
well RB O
as IN O
performing VBG O
web NN O
crypto NN O
mining NN O
on IN O
browsers NNS O
. . O

CONNECTION NN O
TO NNP O
CHINA NNP O
Chinese NNP O
server JJ O
infrastructure NN O
: : O
FakeSpy NNP B-Malware
applications NNS O
send VBP O
stolen VBN O
information NN O
to TO O
C2 NNP O
domains NNS O
with IN O
.club JJ B-Indicator
TLDs NNP I-Indicator
and CC O
URLs NNP O
ending VBG O
with IN O
/servlet/ NNP B-Indicator
[ NNP I-Indicator
C2 NNP I-Indicator
Command NNP I-Indicator
] NNP I-Indicator
( ( O
mentioned VBN O
above IN O
in IN O
the DT O
“ NN O
Stealing NNP O
Sensitive NNP O
Information NNP O
” NNP O
section NN O
) ) O
. . O

All DT O
of IN O
these DT O
domains NNS O
are VBP O
registered VBN O
to TO O
‘ VB O
Li NNP O
Jun NNP O
Biao NNP O
’ NNP O
on IN O
Bizcn NNP B-Organization
, , I-Organization
Inc NNP I-Organization
, , O
a DT O
Chinese JJ O
Internet NNP O
application NN O
service NN O
provider NN O
. . O

Chinese JJ O
language NN O
traces NNS O
in IN O
the DT O
code NN O
: : O
During IN O
the DT O
investigation NN O
, , O
the DT O
Cybereason NNP B-Organization
Nocturnus NNP I-Organization
team NN O
discovered VBD O
code NN O
artifacts NNS O
that WDT O
may MD O
indicate VB O
Chinese JJ O
threat NN O
actors NNS O
. . O

For IN O
example NN O
, , O
we PRP O
found VBD O
several JJ O
suspicious JJ O
strings NNS O
written VBN O
in IN O
the DT O
Chinese JJ O
language NN O
in IN O
a DT O
function NN O
called VBN O
isNetworkAvailable JJ O
, , O
previously RB O
discussed VBN O
in IN O
this DT O
blog NN O
: : O
An DT O
almost RB O
identical JJ O
function NN O
is VBZ O
mentioned VBN O
in IN O
an DT O
earlier JJR O
research NN O
, , O
that IN O
ties NNS O
FakeSpy NNP B-Malware
and CC O
other JJ O
malware NN O
to TO O
the DT O
Roaming NNP B-Organization
Mantis NNP I-Organization
group NN O
. . O

Chinese JJ O
APK NNP O
names NNS O
: : O
Some DT O
of IN O
FakeSpy NNP B-Malware
’ NNP O
s NN O
APK NNP O
package NN O
names RB O
contain JJ O
anglicized VBN O
Chinese NNP O
( ( O
Mandarin NNP O
) ) O
words NNS O
that WDT O
might MD O
be VB O
related VBN O
to TO O
Chinese JJ O
songs NNS O
and CC O
lyrics NNS O
, , O
food NN O
, , O
provinces NNS O
, , O
etc FW O
. . O

CONCLUSIONS NNP O
FakeSpy NNP B-Malware
was VBD O
first RB O
seen VBN O
in IN O
October NNP O
2017 CD O
and CC O
until IN O
recently RB O
mainly RB O
targeted VBD O
East NNP O
Asian JJ O
countries NNS O
. . O

Our PRP$ O
research NN O
shows VBZ O
fresh JJ O
developments NNS O
in IN O
the DT O
malware NN O
’ NNP O
s NN O
code NN O
and CC O
sophistication NN O
, , O
as RB O
well RB O
as IN O
an DT O
expansion NN O
to TO O
target VB O
Europe NNP O
and CC O
North NNP O
America NNP O
. . O

This DT O
mobile JJ O
malware NN O
masquerades NNS O
as IN O
legitimate JJ O
, , O
trusted VBD O
postal JJ O
service NN O
applications NNS O
so IN O
that IN O
it PRP O
can MD O
gain VB O
the DT O
users NNPS O
trust NN O
. . O

Once IN O
it PRP O
has VBZ O
been VBN O
installed VBN O
, , O
it PRP O
requests VBZ O
permissions NNS O
from IN O
the DT O
user NN O
so IN O
that IN O
it PRP O
can MD O
steal VB O
sensitive JJ O
data NNS O
, , O
manipulate NN O
SMS NNP O
messages NNS O
, , O
and CC O
potentially RB O
infect JJ O
contacts NNS O
of IN O
the DT O
user NN O
. . O

The DT O
malware NN O
now RB O
targets VBZ O
more JJR O
countries NNS O
all DT O
over IN O
the DT O
world NN O
by IN O
masquerading VBG O
as IN O
official JJ O
post NN O
office NN O
and CC O
transportation NN O
services NNS O
apps NN O
. . O

These DT O
apps JJ O
appear VBP O
legitimate JJ O
due JJ O
to TO O
their PRP$ O
app NN O
logo NN O
, , O
UI NNP O
appearance NN O
, , O
and CC O
redirects VBZ O
to TO O
the DT O
carrier NN O
webpage NN O
-- : O
all DT O
luring JJ O
end NN O
users NNS O
to TO O
believe VB O
it PRP O
’ NNP O
s VBD O
the DT O
original JJ O
one NN O
. . O

In IN O
this DT O
blog NN O
, , O
we PRP O
showed VBD O
that IN O
the DT O
threat NN O
actor NN O
behind IN O
the DT O
recent JJ O
FakeSpy NNP B-Malware
campaign NN O
is VBZ O
a DT O
Chinese-speaking JJ O
group NN O
called VBD O
“ CD O
Roaming NNP B-Organization
Mantis NNP I-Organization
” NNP O
known VBN O
to TO O
operate VB O
mainly RB O
in IN O
Asia NNP O
. . O

It PRP O
is VBZ O
interesting VBG O
to TO O
see VB O
that IN O
the DT O
group NN O
has VBZ O
expanded VBN O
their PRP$ O
operation NN O
to TO O
other JJ O
regions NNS O
, , O
such JJ O
as IN O
the DT O
United NNP O
States NNPS O
and CC O
Europe NNP O
. . O

The DT O
malware NN O
authors NNS O
seem VBP O
to TO O
be VB O
putting VBG O
a DT O
lot NN O
of IN O
effort NN O
into IN O
improving VBG O
this DT O
malware NN O
, , O
bundling VBG O
it PRP O
with IN O
numerous JJ O
new JJ O
upgrades NNS O
that WDT O
make VBP O
it PRP O
more RBR O
sophisticated JJ O
, , O
evasive JJ O
, , O
and CC O
well-equipped JJ O
. . O

These DT O
improvements NNS O
render VBP O
FakeSpy NNP B-Malware
one CD O
of IN O
the DT O
most RBS O
powerful JJ O
information NN O
stealers NNS O
on IN O
the DT O
market NN O
. . O

We PRP O
anticipate VBP O
this DT O
malware NN O
to TO O
continue VB O
to TO O
evolve VB O
with IN O
additional JJ O
new JJ O
features NNS O
; : O
the DT O
only JJ O
question NN O
now RB O
is VBZ O
when WRB O
we PRP O
will MD O
see VB O
the DT O
next JJ O
wave NN O
. . O

First RB O
Twitter‑controlled VBN B-System
Android NNP B-System
botnet NN O
discovered VBD O
Detected VBN O
by IN O
ESET NNP B-Organization
as IN O
Android/Twitoor NNP B-Malware
, , O
this DT O
malware NN O
is VBZ O
unique JJ O
because IN O
of IN O
its PRP$ O
resilience NN O
mechanism NN O
. . O

Instead RB O
of IN O
being VBG O
controlled VBN O
by IN O
a DT O
traditional JJ O
command-and-control NN O
server NN O
, , O
it PRP O
receives VBZ O
instructions NNS O
via IN O
tweets NNS O
. . O

24 CD O
Aug NNP O
2016 CD O
- : O
02:05PM CD O
Android/Twitoor NNP B-Malware
is VBZ O
a DT O
backdoor NN O
capable JJ O
of IN O
downloading VBG O
other JJ O
malware NN O
onto IN O
an DT O
infected JJ O
device NN O
. . O

It PRP O
has VBZ O
been VBN O
active JJ O
for IN O
around IN O
one CD O
